datetime,Portland
2015-05-20,289.45250000000004
2015-05-21,291.22174999999993
2015-05-22,289.28222916666664
2015-05-23,286.39045833333336
2015-05-24,286.0481458333333
2015-05-25,285.8209166666667
2015-05-26,285.95479166666667
2015-05-27,288.3077083333333
2015-05-28,291.01306249999993
2015-05-29,293.02256249999994
2015-05-30,292.0071458333333
2015-05-31,292.1760208333333
2015-06-01,290.5868541666667
2015-06-02,284.9923541666667
2015-06-03,285.5785
2015-06-04,286.2346875
2015-06-05,290.586125
2015-06-06,294.4361458333333
2015-06-07,295.8139791666667
2015-06-08,297.99097916666665
2015-06-09,297.6662083333333
2015-06-10,292.8253958333333
2015-06-11,291.09660416666674
2015-06-12,289.2434566916667
2015-06-13,287.8558261125
2015-06-14,290.6369573375
2015-06-15,294.98578785833325
2015-06-16,292.73718749999995
2015-06-17,289.3880625000001
2015-06-18,292.17306249999996
2015-06-19,291.1798393875
2015-06-20,290.8358626208333
2015-06-21,292.5984475666666
2015-06-22,291.954645925
2015-06-23,291.62536694999994
2015-06-24,293.56553703749995
2015-06-25,295.87254769166674
2015-06-26,298.8701377541666
2015-06-27,299.8904166666667
2015-06-28,298.204321
2015-06-29,295.7650507125
2015-06-30,296.36823772916665
2015-07-01,297.3508666708333
2015-07-02,299.3145833333334
2015-07-03,299.09999999999997
2015-07-04,297.49375000000003
2015-07-05,299.39000000000004
2015-07-06,297.2091666666667
2015-07-07,294.83916666666664
2015-07-08,295.84999999999997
2015-07-09,296.28291666666667
2015-07-10,294.02500000000003
2015-07-11,293.48625000000004
2015-07-12,293.5525098416666
2015-07-13,294.63458333333335
2015-07-14,294.39000000000004
2015-07-15,293.8041666666666
2015-07-16,293.4529166666667
2015-07-17,292.695
2015-07-18,297.70958333333334
2015-07-19,300.1008333333333
2015-07-20,296.16333333333336
2015-07-21,293.8908333333333
2015-07-22,291.0920833333334
2015-07-23,291.8066666666667
2015-07-24,293.04125000000005
2015-07-25,292.7183333333333
2015-07-26,290.3254166666667
2015-07-27,290.0029166666667
2015-07-28,292.60625
2015-07-29,297.373800125
2015-07-30,300.30833333333334
2015-07-31,301.02522385
2015-08-01,298.76208333333335
2015-08-02,297.97375
2015-08-03,295.32124999999996
2015-08-04,293.79625000000004
2015-08-05,291.8943984625
2015-08-06,291.9441666666666
2015-08-07,294.03249999999997
2015-08-08,294.4116666666667
2015-08-09,293.96750000000003
2015-08-10,296.1996152833333
2015-08-11,295.57083333333344
2015-08-12,297.3133333333334
2015-08-13,295.69458333333336
2015-08-14,293.81666666666666
2015-08-15,292.02625
2015-08-16,292.19041666666664
2015-08-17,294.29030302916664
2015-08-18,296.69916666666666
2015-08-19,299.0883333333333
2015-08-20,295.12041666666664
2015-08-21,291.5370833333333
2015-08-22,291.6993888625
2015-08-23,294.9516666666667
2015-08-24,293.1858333333334
2015-08-25,291.96750000000003
2015-08-26,293.8207001
2015-08-27,295.15541666666667
2015-08-28,296.14291666666674
2015-08-29,294.1183745750001
2015-08-30,290.1838570833333
2015-08-31,291.0929166666667
2015-09-01,291.5396692500001
2015-09-02,289.99352734999997
2015-09-03,287.87083333333334
2015-09-04,286.2345833333334
2015-09-05,286.8308333333333
2015-09-06,286.15416666666664
2015-09-07,288.34625
2015-09-08,291.0258333333333
2015-09-09,293.03833333333336
2015-09-10,293.15624999999994
2015-09-11,295.21583333333336
2015-09-12,296.55958333333336
2015-09-13,293.3933333333334
2015-09-14,286.8233160708333
2015-09-15,285.67958333333337
2015-09-16,287.93724633749997
2015-09-17,289.30875000000003
2015-09-18,288.8979166666667
2015-09-19,290.0775
2015-09-20,291.55625
2015-09-21,290.63433789166663
2015-09-22,286.40360719583333
2015-09-23,286.37755960833334
2015-09-24,289.4033521791667
2015-09-25,289.501730075
2015-09-26,287.78300643750003
2015-09-27,286.0114955833333
2015-09-28,288.3926220833333
2015-09-29,289.5035116625
2015-09-30,288.75188773750006
2015-10-01,287.26457784166666
2015-10-02,287.8084611333333
2015-10-03,286.3494763708333
2015-10-04,288.819247775
2015-10-05,290.42572229999996
2015-10-06,290.40792573333334
2015-10-07,289.95185308333333
2015-10-08,289.11546673749996
2015-10-09,289.0336116833334
2015-10-10,291.1736517625
2015-10-11,286.9269592708333
2015-10-12,286.53260718333337
2015-10-13,288.08500000000004
2015-10-14,286.3958570958334
2015-10-15,287.98934509583336
2015-10-16,289.4869994624999
2015-10-17,288.3767945166667
2015-10-18,288.58600806249996
2015-10-19,288.1948084708333
2015-10-20,287.01208367500004
2015-10-21,285.179712075
2015-10-22,286.1763401666666
2015-10-23,282.3349945208334
2015-10-24,281.34308333333325
2015-10-25,280.23312500000003
2015-10-26,283.8474375
2015-10-27,280.94733620416673
2015-10-28,285.40693254166666
2015-10-29,286.6621966291666
2015-10-30,287.750150475
2015-10-31,289.2638128416666
2015-11-01,285.9949226291667
2015-11-02,284.5158198208333
2015-11-03,281.53988635833326
2015-11-04,279.0982778208333
2015-11-05,281.87081337499995
2015-11-06,283.8484041333333
2015-11-07,282.8136387
2015-11-08,283.65326526250004
2015-11-09,281.2925385208334
2015-11-10,279.63259338750004
2015-11-11,281.5810655625
2015-11-12,279.7847426333333
2015-11-13,283.9327044583333
2015-11-14,286.82263833333326
2015-11-15,283.1162091583332
2015-11-16,278.48943869166663
2015-11-17,283.32804787083336
2015-11-18,281.5744169250001
2015-11-19,280.41630603749996
2015-11-20,278.36814307500003
2015-11-21,278.0166812499999
2015-11-22,275.10896268333335
2015-11-23,274.9174845
2015-11-24,277.4093744666667
2015-11-25,275.98928082500004
2015-11-26,275.1909558416666
2015-11-27,275.84804425416667
2015-11-28,275.75618461666664
2015-11-29,273.81952265833326
2015-11-30,271.94188993333336
2015-12-01,275.10185571666665
2015-12-02,275.5823966208334
2015-12-03,277.62685012083335
2015-12-04,281.05141309999993
2015-12-05,280.10753444583327
2015-12-06,282.1598750291667
2015-12-07,283.5230132041667
2015-12-08,287.79356511249995
2015-12-09,286.25519747083325
2015-12-10,282.47176452499997
2015-12-11,280.31519900000006
2015-12-12,279.6820887208333
2015-12-13,280.557432075
2015-12-14,278.16709636250005
2015-12-15,276.68742706250003
2015-12-16,278.41304195416666
2015-12-17,278.24365028333324
2015-12-18,281.36383132500004
2015-12-19,278.7565993041666
2015-12-20,279.49073947083326
2015-12-21,279.5549207041666
2015-12-22,278.4448642541667
2015-12-23,277.4224370624999
2015-12-24,276.17445734999995
2015-12-25,275.94846237916664
2015-12-26,275.16721369999993
2015-12-27,275.31954532083336
2015-12-28,275.06233947500004
2015-12-29,276.0902049708333
2015-12-30,274.70880404166667
2015-12-31,274.4896769916666
2016-01-01,273.7337008916667
2016-01-02,272.76520692083335
2016-01-03,270.90432220416665
2016-01-04,272.6567608833333
2016-01-05,274.12606911666666
2016-01-06,274.6223256
2016-01-07,276.59223745416665
2016-01-08,275.82989348333336
2016-01-09,276.06975166666666
2016-01-10,276.9895685375
2016-01-11,276.0989116958333
2016-01-12,277.8069087916667
2016-01-13,280.0441438166667
2016-01-14,279.0651585041667
2016-01-15,279.03034525000004
2016-01-16,280.7196460541666
2016-01-17,280.64671365
2016-01-18,280.25556325833327
2016-01-19,280.3222000583333
2016-01-20,280.4690555875
2016-01-21,281.0980198083334
2016-01-22,283.18931469583333
2016-01-23,281.73923363750004
2016-01-24,280.28753790416664
2016-01-25,280.72526905
2016-01-26,282.1650483708334
2016-01-27,283.18769005
2016-01-28,284.71450681249996
2016-01-29,281.6265772
2016-01-30,278.64141989166666
2016-01-31,276.8210966375
2016-02-01,277.45810754583334
2016-02-02,277.6624961583334
2016-02-03,279.46799492916665
2016-02-04,281.41446888750005
2016-02-05,280.7772533583334
2016-02-06,281.06791666666663
2016-02-07,281.9045833333333
2016-02-08,282.17375
2016-02-09,282.38470009583324
2016-02-10,281.8782837333334
2016-02-11,284.4012657208333
2016-02-12,283.92253081250004
2016-02-13,281.89022410416663
2016-02-14,283.1183364166667
2016-02-15,285.7236910916667
2016-02-16,284.03227667916667
2016-02-17,283.4199344
2016-02-18,281.2836267625
2016-02-19,281.3617742083333
2016-02-20,279.5793018041667
2016-02-21,278.24229365416664
2016-02-22,278.6546632291667
2016-02-23,279.25750554999996
2016-02-24,281.87572710000006
2016-02-25,281.8728255958333
2016-02-26,282.94407144583323
2016-02-27,283.9556388958334
2016-02-28,282.8939125875
2016-02-29,281.4220830125001
2016-03-01,282.3912802958334
2016-03-02,282.3934201458333
2016-03-03,284.01780885833335
2016-03-04,282.8717895375
2016-03-05,285.0567042166667
2016-03-06,284.014965875
2016-03-07,281.32788468750005
2016-03-08,278.91946935416667
2016-03-09,280.57359840000004
2016-03-10,284.12254799583343
2016-03-11,280.5085962416667
2016-03-12,281.2830237125
2016-03-13,280.33163169166664
2016-03-14,279.6333804583333
2016-03-15,279.3788714291666
2016-03-16,280.9795869291666
2016-03-17,280.46900985416664
2016-03-18,284.5630044791667
2016-03-19,285.2929956291667
2016-03-20,285.56365807083336
2016-03-21,283.2312978375
2016-03-22,281.43307205
2016-03-23,282.37870521666656
2016-03-24,282.402341875
2016-03-25,281.4559991958334
2016-03-26,281.2006928083334
2016-03-27,282.9061691583333
2016-03-28,279.9291513875
2016-03-29,281.29794378749995
2016-03-30,284.5078432875
2016-03-31,286.65551284583336
2016-04-01,287.3173324291666
2016-04-02,286.81221349583336
2016-04-03,286.11903538750005
2016-04-04,285.6688031291666
2016-04-05,283.27234215000004
2016-04-06,283.8762599958333
2016-04-07,289.74827845416667
2016-04-08,292.59900448750005
2016-04-09,287.848455525
2016-04-10,285.3722199666667
2016-04-11,285.10399007916664
2016-04-12,285.519475375
2016-04-13,283.2569961
2016-04-14,282.4669156541667
2016-04-15,282.42110012083333
2016-04-16,283.69956620833324
2016-04-17,288.7041127041666
2016-04-18,293.45204360416665
2016-04-19,293.1466858666666
2016-04-20,291.8300367999999
2016-04-21,290.16125
2016-04-22,286.7864850541667
2016-04-23,285.68887134166675
2016-04-24,284.4200907458333
2016-04-25,281.7165157291667
2016-04-26,281.7756395625
2016-04-27,283.9999588291667
2016-04-28,284.1999161791667
2016-04-29,285.12291666666664
2016-04-30,284.34749999999997
2016-05-01,289.09708333333333
2016-05-02,293.3083333333334
2016-05-03,291.2891666666667
2016-05-04,287.2079166666667
2016-05-05,287.5420833333333
2016-05-06,290.24875000000003
2016-05-07,293.75791666666663
2016-05-08,288.65250000000003
2016-05-09,285.7404166666667
2016-05-10,288.2995833333334
2016-05-11,291.4479166666667
2016-05-12,291.78916666666674
2016-05-13,291.6941666666667
2016-05-14,288.45666666666654
2016-05-15,285.2616666666667
2016-05-16,286.11846456250004
2016-05-17,287.95125
2016-05-18,289.88916666666665
2016-05-19,285.29208333333327
2016-05-20,284.31666666666666
2016-05-21,285.79249999999996
2016-05-22,285.5995833333333
2016-05-23,286.65333333333325
2016-05-24,288.29138542083336
2016-05-25,287.9376242625
2016-05-26,286.79202234583335
2016-05-27,285.6483891916667
2016-05-28,286.05164380416664
2016-05-29,288.8946867125
2016-05-30,287.79144619999994
2016-05-31,292.0829340208333
2016-06-01,293.49699416666664
2016-06-02,290.3865075874999
2016-06-03,291.8870833333333
2016-06-04,298.4841666666667
2016-06-05,300.0804166666666
2016-06-06,297.64624999999995
2016-06-07,295.70708333333334
2016-06-08,293.17875000000004
2016-06-09,288.32041666666674
2016-06-10,285.7308333333334
2016-06-11,286.43249999999995
2016-06-12,287.86958333333337
2016-06-13,287.6325
2016-06-14,284.405
2016-06-15,283.90650525416675
2016-06-16,285.01000000000005
2016-06-17,286.81916666666666
2016-06-18,287.3533333333333
2016-06-19,287.38666666666666
2016-06-20,292.32583333333326
2016-06-21,289.96666666666664
2016-06-22,290.5070833333333
2016-06-23,288.8495833333334
2016-06-24,287.34541666666667
2016-06-25,289.4158333333333
2016-06-26,293.8954166666666
2016-06-27,296.4041666666667
2016-06-28,292.42375
2016-06-29,291.13333333333327
2016-06-30,290.85802083333334
2016-07-01,291.1720833333333
2016-07-02,294.0037499999999
2016-07-03,291.87958333333336
2016-07-04,289.5445833333334
2016-07-05,289.2304166666666
2016-07-06,290.80833333333334
2016-07-07,292.0779166666667
2016-07-08,290.3525
2016-07-09,290.0025
2016-07-10,289.42749999999995
2016-07-11,290.4008333333333
2016-07-12,291.4217619666667
2016-07-13,291.87700815
2016-07-14,291.20370833333334
2016-07-15,289.9548333333333
2016-07-16,290.1583749999999
2016-07-17,291.73033333333336
2016-07-18,291.0272500000001
2016-07-19,295.18800000000005
2016-07-20,295.23962500000005
2016-07-21,293.46225
2016-07-22,291.76208333333335
2016-07-23,291.19416666666666
2016-07-24,292.23375000000004
2016-07-25,295.30958333333336
2016-07-26,294.01458333333335
2016-07-27,293.6045833333334
2016-07-28,296.24666666666667
2016-07-29,298.21375000000006
2016-07-30,294.23958333333337
2016-07-31,291.06041666666664
2016-08-01,290.5029166666667
2016-08-02,291.36583333333334
2016-08-03,291.2725
2016-08-04,295.05541666666676
2016-08-05,294.9045833333334
2016-08-06,290.2858333333333
2016-08-07,290.40125
2016-08-08,289.365
2016-08-09,288.9496249999999
2016-08-10,291.23816666666664
2016-08-11,293.8304166666666
2016-08-12,297.53625
2016-08-13,298.98791666666665
2016-08-14,296.0120833333333
2016-08-15,294.28625000000005
2016-08-16,293.6070833333334
2016-08-17,293.3304166666666
2016-08-18,295.82208333333335
2016-08-19,301.0299999999999
2016-08-20,299.8029166666667
2016-08-21,294.9654166666666
2016-08-22,289.85125000000005
2016-08-23,290.905
2016-08-24,294.99698517916664
2016-08-25,297.7595833333333
2016-08-26,298.4125
2016-08-27,296.1929166666667
2016-08-28,291.8008333333333
2016-08-29,293.25208333333336
2016-08-30,290.8429166666667
2016-08-31,290.0954166666667
2016-09-01,288.9452973083334
2016-09-02,289.1429166666666
2016-09-03,287.57874999999996
2016-09-04,287.65208333333334
2016-09-05,288.2495833333333
2016-09-06,288.9583333333334
2016-09-07,290.1075
2016-09-08,291.1770833333334
2016-09-09,289.7720833333334
2016-09-10,292.8104166666667
2016-09-11,290.6545833333333
2016-09-12,289.09666666666664
2016-09-13,290.5147903416666
2016-09-14,290.07666666666665
2016-09-15,289.8719692833334
2016-09-16,290.7879166666667
2016-09-17,290.4354166666667
2016-09-18,289.71046293750004
2016-09-19,287.55208333333337
2016-09-20,287.3837180458333
2016-09-21,287.3346946625
2016-09-22,286.65405312083334
2016-09-23,285.63916666666665
2016-09-24,286.10875
2016-09-25,288.6388808583334
2016-09-26,293.6031574875
2016-09-27,292.4807009416666
2016-09-28,289.2449999999999
2016-09-29,287.85791666666665
2016-09-30,285.2683333333333
2016-10-01,285.74875
2016-10-02,284.2783333333333
2016-10-03,283.69458333333336
2016-10-04,285.03833333333336
2016-10-05,284.3122916666666
2016-10-06,284.01708333333335
2016-10-07,284.8085833333334
2016-10-08,287.699600175
2016-10-09,286.82025
2016-10-10,282.40541666666667
2016-10-11,280.271125
2016-10-12,281.11425
2016-10-13,285.2676666666667
2016-10-14,284.2734391625
2016-10-15,284.6483478541666
2016-10-16,283.72000440833335
2016-10-17,282.97970833333335
2016-10-18,282.96850000000006
2016-10-19,281.71430725
2016-10-20,284.4205257125
2016-10-21,282.5366024541667
2016-10-22,283.4179166666667
2016-10-23,283.59404166666667
2016-10-24,284.6878749999999
2016-10-25,284.4876666666667
2016-10-26,284.828375
2016-10-27,284.3824583333333
2016-10-28,283.9892916666667
2016-10-29,283.0330833333332
2016-10-30,280.73670833333335
2016-10-31,283.0057083333334
2016-11-01,283.4714583333333
2016-11-02,285.8066666666667
2016-11-03,286.1254166666667
2016-11-04,284.5275
2016-11-05,286.5266666666667
2016-11-06,285.76875
2016-11-07,286.59875
2016-11-08,285.3229166666667
2016-11-09,286.3895833333333
2016-11-10,285.39833333333337
2016-11-11,286.20875000000007
2016-11-12,287.44208333333336
2016-11-13,284.27000000000004
2016-11-14,286.0183333333334
2016-11-15,286.04333333333335
2016-11-16,281.48583333333335
2016-11-17,280.7783333333334
2016-11-18,279.84250000000003
2016-11-19,282.38916666666654
2016-11-20,283.81749999999994
2016-11-21,283.6658333333333
2016-11-22,281.36041666666665
2016-11-23,281.38500000000005
2016-11-24,282.36427131666665
2016-11-25,281.9408333333333
2016-11-26,282.5941666666667
2016-11-27,280.5529166666667
2016-11-28,281.3837499999999
2016-11-29,281.0220833333333
2016-11-30,281.24503107083336
2016-12-01,279.25875
2016-12-02,280.0847835833334
2016-12-03,281.15708333333333
2016-12-04,281.2498614875
2016-12-05,276.5167759
2016-12-06,276.08292835416665
2016-12-07,272.68310768333333
2016-12-08,274.1858333333334
2016-12-09,273.42625000000004
2016-12-10,274.9366666666667
2016-12-11,279.2504166666667
2016-12-12,278.56
2016-12-13,276.45362500000005
2016-12-14,274.36058333333335
2016-12-15,271.64916666666664
2016-12-16,271.7714500250001
2016-12-17,271.61000063750004
2016-12-18,272.4670926
2016-12-19,274.38460965416664
2016-12-20,281.1954166666667
2016-12-21,275.4920833333333
2016-12-22,273.6395833333334
2016-12-23,277.2808333333333
2016-12-24,275.00083333333333
2016-12-25,275.90083333333325
2016-12-26,274.23
2016-12-27,278.09083333333336
2016-12-28,276.95000000000005
2016-12-29,276.24833333333333
2016-12-30,277.2208333333333
2016-12-31,274.38375
2017-01-01,275.39624999999995
2017-01-02,274.17458333333326
2017-01-03,272.56
2017-01-04,271.85374999999993
2017-01-05,270.20375000000007
2017-01-06,268.67875
2017-01-07,270.23625
2017-01-08,272.0879166666667
2017-01-09,274.32458333333335
2017-01-10,275.9529166666667
2017-01-11,273.1216666666666
2017-01-12,271.0645833333333
2017-01-13,267.97625
2017-01-14,268.46999999999997
2017-01-15,268.76166666666666
2017-01-16,269.73833333333334
2017-01-17,271.2433333333334
2017-01-18,277.0441666666666
2017-01-19,280.04625
2017-01-20,278.77125
2017-01-21,278.23499999999996
2017-01-22,279.24249999999995
2017-01-23,277.7120833333334
2017-01-24,275.5371666666666
2017-01-25,276.05337499999996
2017-01-26,278.5154166666667
2017-01-27,276.8458333333333
2017-01-28,276.5883333333333
2017-01-29,276.33958333333334
2017-01-30,278.2966666666667
2017-01-31,278.37875
2017-02-01,276.4058333333334
2017-02-02,276.18916666666667
2017-02-03,274.26875
2017-02-04,277.41875
2017-02-05,279.3029166666667
2017-02-06,276.03625000000005
2017-02-07,276.00000000000006
2017-02-08,276.50833333333327
2017-02-09,280.5570833333333
2017-02-10,282.65416666666664
2017-02-11,278.38416666666666
2017-02-12,277.59
2017-02-13,277.93580158333333
2017-02-14,275.40557319166663
2017-02-15,280.7712916666666
2017-02-16,283.64320833333335
2017-02-17,279.7487916666667
2017-02-18,279.3161666666668
2017-02-19,277.65662500000013
2017-02-20,278.04545833333333
2017-02-21,278.1141660208333
2017-02-22,277.0091666666666
2017-02-23,276.1716666666666
2017-02-24,276.0966666666667
2017-02-25,276.1929166666667
2017-02-26,277.90791666666667
2017-02-27,276.6958333333334
2017-02-28,277.80666666666673
2017-03-01,280.61125
2017-03-02,280.01124999999996
2017-03-03,281.7266666666667
2017-03-04,279.16333333333324
2017-03-05,277.6629166666667
2017-03-06,276.4095833333333
2017-03-07,278.69791666666663
2017-03-08,280.6391666666666
2017-03-09,280.4025
2017-03-10,285.88916666666677
2017-03-11,282.3641666666667
2017-03-12,284.36625
2017-03-13,284.8048851958333
2017-03-14,285.56249999999994
2017-03-15,285.22899509999996
2017-03-16,281.4858333333333
2017-03-17,279.68958333333336
2017-03-18,282.4566666666667
2017-03-19,278.95625
2017-03-20,282.09666666666675
2017-03-21,282.07039289166664
2017-03-22,283.4916666666666
2017-03-23,281.67375
2017-03-24,282.82874999999996
2017-03-25,281.845
2017-03-26,281.4854166666666
2017-03-27,282.1383333333333
2017-03-28,282.79666666666674
2017-03-29,284.19666666666666
2017-03-30,282.52166666666665
2017-03-31,281.8325
2017-04-01,283.76624999999996
2017-04-02,282.82250000000005
2017-04-03,280.43083333333334
2017-04-04,283.1379166666667
2017-04-05,284.53541666666666
2017-04-06,283.97018895
2017-04-07,285.3940093875001
2017-04-08,281.11708333333337
2017-04-09,280.7395833333333
2017-04-10,282.2616666666667
2017-04-11,281.285
2017-04-12,284.32208333333324
2017-04-13,281.46411748333327
2017-04-14,281.55625
2017-04-15,281.18625000000003
2017-04-16,284.54749999999996
2017-04-17,285.44791666666663
2017-04-18,285.4966666666666
2017-04-19,284.22666666666663
2017-04-20,283.3554166666666
2017-04-21,283.38624999999996
2017-04-22,288.65875
2017-04-23,284.4995833333333
2017-04-24,282.51208333333324
2017-04-25,283.0216666666666
2017-04-26,284.2679166666666
2017-04-27,282.31333333333333
2017-04-28,281.88416666666666
2017-04-29,283.59791666666666
2017-04-30,285.4108333333333
2017-05-01,282.0354166666666
2017-05-02,285.1979166666667
2017-05-03,289.7666666666666
2017-05-04,294.5466666666667
2017-05-05,288.9933333333334
2017-05-06,283.1116666666666
2017-05-07,284.21791666666667
2017-05-08,286.0991666666666
2017-05-09,288.28291666666667
2017-05-10,288.7354166666667
2017-05-11,288.4883333333333
2017-05-12,283.1891666666666
2017-05-13,282.54875
2017-05-14,283.2220833333334
2017-05-15,284.2045833333334
2017-05-16,283.98749999999995
2017-05-17,283.50833333333327
2017-05-18,284.94541666666674
2017-05-19,290.0620833333333
2017-05-20,289.69
2017-05-21,291.35499999999996
2017-05-22,295.61875000000003
2017-05-23,296.66291666666666
2017-05-24,287.67749999999995
2017-05-25,286.64416666666665
2017-05-26,291.15541666666667
2017-05-27,293.9241666666667
2017-05-28,293.44541666666674
2017-05-29,290.0266666666666
2017-05-30,288.335
2017-05-31,288.80916666666667
2017-06-01,291.1666666666667
2017-06-02,289.7916666666667
2017-06-03,289.77208333333334
2017-06-04,287.97625
2017-06-05,287.51208333333335
2017-06-06,292.63166666666666
2017-06-07,292.06166666666667
2017-06-08,290.57874999999996
2017-06-09,286.86875
2017-06-10,285.2041666666667
2017-06-11,286.86999999999995
2017-06-12,287.6166666666666
2017-06-13,286.4916666666666
2017-06-14,286.8304166666666
2017-06-15,287.9795833333333
2017-06-16,289.27416666666664
2017-06-17,289.0266666666666
2017-06-18,291.79291666666666
2017-06-19,294.98449999999997
2017-06-20,294.82541666666674
2017-06-21,289.5653333333333
2017-06-22,291.3166666666667
2017-06-23,295.2741666666666
2017-06-24,298.5370833333333
2017-06-25,301.2033333333333
2017-06-26,294.6462143708333
2017-06-27,290.69666666666666
2017-06-28,290.46374999999995
2017-06-29,290.37999999999994
2017-06-30,294.02916666666664
2017-07-01,290.9258333333333
2017-07-02,291.51085204583325
2017-07-03,291.9916666666667
2017-07-04,291.66874999999993
2017-07-05,294.87166666666667
2017-07-06,293.40166666666664
2017-07-07,292.59166666666664
2017-07-08,290.85625
2017-07-09,294.32375
2017-07-10,293.04989416666655
2017-07-11,290.0683333333333
2017-07-12,292.28875
2017-07-13,292.41666666666663
2017-07-14,292.10833333333335
2017-07-15,293.8262499999999
2017-07-16,291.3070833333333
2017-07-17,291.70583333333326
2017-07-18,293.8129166666667
2017-07-19,292.6641666666666
2017-07-20,292.42875
2017-07-21,291.91624999999993
2017-07-22,295.9279166666666
2017-07-23,296.7416666666665
2017-07-24,294.28916666666663
2017-07-25,295.96666666666664
2017-07-26,295.9458333333334
2017-07-27,293.1654166666667
2017-07-28,292.1987500000001
2017-07-29,293.19749999999993
2017-07-30,295.80833333333334
2017-07-31,296.0820833333333
2017-08-01,298.2691666666666
2017-08-02,301.1645416666666
2017-08-03,301.78041666666667
2017-08-04,300.43750000000006
2017-08-05,295.3054166666667
2017-08-06,295.09625
2017-08-07,296.6516666666667
2017-08-08,296.1566666666667
2017-08-09,297.1658333333334
2017-08-10,296.7279166666667
2017-08-11,295.52166666666665
2017-08-12,293.3079166666667
2017-08-13,292.8049999999999
2017-08-14,289.93458333333325
2017-08-15,291.1691666666666
2017-08-16,292.859125
2017-08-17,293.93666666666667
2017-08-18,292.90749999999997
2017-08-19,293.00541666666663
2017-08-20,292.02291666666673
2017-08-21,294.24166666666673
2017-08-22,296.1070833333334
2017-08-23,294.6933333333333
2017-08-24,293.1666666666667
2017-08-25,290.9579166666667
2017-08-26,293.84166666666664
2017-08-27,296.8370833333333
2017-08-28,297.19958333333335
2017-08-29,297.0041666666667
2017-08-30,292.86166666666674
2017-08-31,294.41
2017-09-01,294.78833333333324
2017-09-02,297.55083333333334
2017-09-03,298.78125
2017-09-04,297.33416666666665
2017-09-05,298.49833333333333
2017-09-06,295.9708333333333
2017-09-07,295.56958333333324
2017-09-08,294.2204166666667
2017-09-09,293.3358333333333
2017-09-10,291.6108333333333
2017-09-11,293.07250000000005
2017-09-12,296.2616666666666
2017-09-13,290.4095833333333
2017-09-14,290.6875
2017-09-15,289.54875
2017-09-16,290.26333333333326
2017-09-17,290.095
2017-09-18,287.1308333333332
2017-09-19,286.08083333333326
2017-09-20,286.08500000000004
2017-09-21,284.3790798958333
2017-09-22,285.70166666666665
2017-09-23,287.5641666666667
2017-09-24,287.5125
2017-09-25,289.18833333333333
2017-09-26,290.815
2017-09-27,293.46916666666664
2017-09-28,293.6021059583333
2017-09-29,290.93875
2017-09-30,285.9166666666667
2017-10-01,286.72874999999993
2017-10-02,285.2695833333333
2017-10-03,285.95500000000004
2017-10-04,286.1191666666667
2017-10-05,285.5045833333334
2017-10-06,285.80041666666665
2017-10-07,288.29875
2017-10-08,285.485
2017-10-09,283.2945833333333
2017-10-10,283.7195833333334
2017-10-11,282.3491666666666
2017-10-12,282.5195833333334
2017-10-13,282.29749999999996
2017-10-14,279.833
2017-10-15,282.3725
2017-10-16,282.84833333333336
2017-10-17,282.9941666666667
2017-10-18,284.90625000000006
2017-10-19,287.29124999999993
2017-10-20,283.5945833333332
2017-10-21,282.79916666666674
2017-10-22,288.09625
2017-10-23,284.71750000000003
2017-10-24,286.22416666666663
2017-10-25,284.3604166666666
2017-10-26,287.44374999999997
2017-10-27,287.6041666666667
2017-10-28,286.04791666666665
2017-10-29,284.92
2017-10-30,285.61583333333334
2017-10-31,281.7129166666667
2017-11-01,283.1458333333334
2017-11-02,283.1091666666666
2017-11-03,280.53416666666664
2017-11-04,279.0658333333334
2017-11-05,281.01125
2017-11-06,278.73375000000004
2017-11-07,278.51
2017-11-08,279.9125217458333
2017-11-09,281.02186185
2017-11-10,281.3816666666668
2017-11-11,281.4254501791666
2017-11-12,283.6233333333333
2017-11-13,283.9750000000001
2017-11-14,282.5529166666667
2017-11-15,283.4761212874999
2017-11-16,280.3662499999999
2017-11-17,280.07125
2017-11-18,279.7041666666666
2017-11-19,278.0920833333334
2017-11-20,283.29583333333335
2017-11-21,281.8766666666666
2017-11-22,285.44791666666663
2017-11-23,288.38666666666677
2017-11-24,282.54375
2017-11-25,279.2933333333334
2017-11-26,281.5883333333333
2017-11-27,279.92249999999996
2017-11-28,280.0858333333332
2017-11-29,279.86083333333335
2017-11-30,282.28
