datetime,San Diego
2015-05-15,284.35577083333334
2015-05-16,285.93360416666667
2015-05-17,286.2085208333333
2015-05-18,286.0290833333334
2015-05-19,286.2312708333334
2015-05-20,285.7805
2015-05-21,285.8479166666666
2015-05-22,285.68014583333337
2015-05-23,286.31233333333324
2015-05-24,286.21481249999994
2015-05-25,288.04175
2015-05-26,289.100625
2015-05-27,289.22749999999996
2015-05-28,288.8213958333333
2015-05-29,290.7371458333333
2015-05-30,292.31547916666665
2015-05-31,291.07914583333326
2015-06-01,289.88789583333335
2015-06-02,289.01735416666673
2015-06-03,288.10245833333335
2015-06-04,288.48052083333334
2015-06-05,286.9871666666667
2015-06-06,287.0778125
2015-06-07,290.61189583333334
2015-06-08,294.7425416666666
2015-06-09,294.55422916666663
2015-06-10,292.97643750000003
2015-06-11,291.95285416666667
2015-06-12,291.196458875
2015-06-13,291.18668651250005
2015-06-14,291.6668699416667
2015-06-15,293.85909244583337
2015-06-16,294.8080208333333
2015-06-17,294.0391041666667
2015-06-18,295.0834791666666
2015-06-19,294.1740755
2015-06-20,294.0727325291667
2015-06-21,293.39336115416666
2015-06-22,293.8385279666666
2015-06-23,293.70252941250004
2015-06-24,294.0462327375001
2015-06-25,293.4098675999999
2015-06-26,294.4165972375
2015-06-27,293.83625
2015-06-28,295.4894254416667
2015-06-29,295.1372250291667
2015-06-30,294.7780081083334
2015-07-01,295.95637900833333
2015-07-02,295.13
2015-07-03,294.59291666666667
2015-07-04,293.82374999999996
2015-07-05,292.87833333333333
2015-07-06,292.7416666666667
2015-07-07,292.64833333333326
2015-07-08,293.0183333333334
2015-07-09,292.95250000000004
2015-07-10,292.73791666666665
2015-07-11,292.8279166666666
2015-07-12,293.611842925
2015-07-13,294.145
2015-07-14,294.31875
2015-07-15,293.77791666666667
2015-07-16,294.03416666666675
2015-07-17,294.5520833333333
2015-07-18,294.32458333333324
2015-07-19,297.69624999999996
2015-07-20,296.715
2015-07-21,295.2808333333333
2015-07-22,296.2629166666667
2015-07-23,296.24166666666673
2015-07-24,296.0625
2015-07-25,296.4470833333333
2015-07-26,296.2437499999999
2015-07-27,294.21458333333334
2015-07-28,294.0970833333333
2015-07-29,295.0477620625
2015-07-30,296.2433333333334
2015-07-31,296.2056384666667
2015-08-01,295.3845833333333
2015-08-02,295.07
2015-08-03,295.4920833333333
2015-08-04,296.11666666666673
2015-08-05,296.86700527499994
2015-08-06,296.4704166666667
2015-08-07,295.02125
2015-08-08,294.1962500000001
2015-08-09,293.70624999999995
2015-08-10,293.911862625
2015-08-11,294.2516666666667
2015-08-12,294.605
2015-08-13,297.2579166666667
2015-08-14,298.3220833333333
2015-08-15,299.26250000000005
2015-08-16,299.6633333333333
2015-08-17,297.477271925
2015-08-18,296.77250000000004
2015-08-19,295.64374999999995
2015-08-20,294.93375
2015-08-21,295.4179166666667
2015-08-22,295.00805406666666
2015-08-23,295.4354166666667
2015-08-24,295.3675
2015-08-25,296.0004166666667
2015-08-26,298.01416666666665
2015-08-27,298.66333333333324
2015-08-28,299.63541666666663
2015-08-29,299.65592620833337
2015-08-30,298.13329800416665
2015-08-31,295.36791666666664
2015-09-01,294.17216058749995
2015-09-02,294.5373794875
2015-09-03,293.78666666666663
2015-09-04,294.2325
2015-09-05,294.21125
2015-09-06,295.16041666666666
2015-09-07,298.08666666666664
2015-09-08,299.5545833333333
2015-09-09,301.62916666666666
2015-09-10,301.83750000000003
2015-09-11,300.64166666666665
2015-09-12,300.26416666666665
2015-09-13,298.43958333333336
2015-09-14,296.75038915833335
2015-09-15,296.5770833333333
2015-09-16,294.13009502916674
2015-09-17,293.7941666666667
2015-09-18,294.73291666666665
2015-09-19,296.14375
2015-09-20,299.32874999999996
2015-09-21,298.0377947125
2015-09-22,296.7835075375
2015-09-23,295.90957247916674
2015-09-24,297.1157563458334
2015-09-25,297.6819798041667
2015-09-26,297.57788015833336
2015-09-27,297.22587552499994
2015-09-28,296.7150916833334
2015-09-29,295.9978690333333
2015-09-30,295.54270518333334
2015-10-01,295.77867195416667
2015-10-02,294.7280127958333
2015-10-03,293.74882432916667
2015-10-04,293.57765356249996
2015-10-05,290.93337308749994
2015-10-06,292.0132364291667
2015-10-07,293.6488684125
2015-10-08,295.12662575416664
2015-10-09,297.847095175
2015-10-10,301.64132214166665
2015-10-11,299.71250598750004
2015-10-12,299.1296322791667
2015-10-13,299.19875
2015-10-14,296.8172971375001
2015-10-15,296.58688255
2015-10-16,295.0014488
2015-10-17,294.81297571666664
2015-10-18,295.29047532499993
2015-10-19,293.89011044166665
2015-10-20,291.8168777916667
2015-10-21,292.90227135000003
2015-10-22,293.1050389166667
2015-10-23,293.60543281666673
2015-10-24,291.37797916666665
2015-10-25,291.3961458333333
2015-10-26,289.7901458333334
2015-10-27,290.87431587083336
2015-10-28,293.85455323749994
2015-10-29,294.16463934166666
2015-10-30,293.07420135
2015-10-31,293.70963270416667
2015-11-01,293.8174847166666
2015-11-02,292.0839091374999
2015-11-03,290.42950766250004
2015-11-04,287.8607220208333
2015-11-05,288.15955330416665
2015-11-06,288.71083462499996
2015-11-07,289.70627767499997
2015-11-08,289.22951236666677
2015-11-09,288.76659570833334
2015-11-10,288.69315047083336
2015-11-11,287.2367089166666
2015-11-12,287.6030925791666
2015-11-13,287.37428136249997
2015-11-14,288.7374563375001
2015-11-15,289.0994259041667
2015-11-16,288.3156458
2015-11-17,285.21753854166667
2015-11-18,287.3904739083334
2015-11-19,289.3519676125
2015-11-20,290.4419894291667
2015-11-21,292.0973241041666
2015-11-22,294.626710575
2015-11-23,290.5694884291667
2015-11-24,288.67303287916667
2015-11-25,288.530114525
2015-11-26,286.4966540916667
2015-11-27,285.6842823458334
2015-11-28,284.8855272125
2015-11-29,285.2365865125001
2015-11-30,284.81193730000007
2015-12-01,284.9189243875
2015-12-02,286.64550545000003
2015-12-03,288.7608585
2015-12-04,286.5887243166666
2015-12-05,286.78524980000003
2015-12-06,288.7501010375
2015-12-07,288.4176205625
2015-12-08,289.03804060833335
2015-12-09,289.02389966250007
2015-12-10,287.74827746249997
2015-12-11,288.5678157041666
2015-12-12,284.66842783333334
2015-12-13,284.81361704166665
2015-12-14,287.0538890583335
2015-12-15,282.76368031249996
2015-12-16,282.8587024333333
2015-12-17,283.1306056041667
2015-12-18,284.8989732333333
2015-12-19,284.9694304916666
2015-12-20,286.3966676208333
2015-12-21,283.4548951125
2015-12-22,286.9585984958333
2015-12-23,287.96186682499996
2015-12-24,285.7950550541667
2015-12-25,285.17699221249995
2015-12-26,282.4102500375
2015-12-27,282.403630275
2015-12-28,280.8871833583333
2015-12-29,281.6767077125
2015-12-30,281.73648727499994
2015-12-31,282.88379315416665
2016-01-01,283.7536495500001
2016-01-02,283.2229715958333
2016-01-03,283.6412816833333
2016-01-04,286.44652571666666
2016-01-05,286.580524975
2016-01-06,285.68444041249995
2016-01-07,284.64293742499996
2016-01-08,283.4953227916667
2016-01-09,282.7350231666666
2016-01-10,285.4922776375001
2016-01-11,285.90310689999995
2016-01-12,284.5335748791666
2016-01-13,283.1745143250001
2016-01-14,284.45828389583335
2016-01-15,284.6545812
2016-01-16,285.8971443666666
2016-01-17,287.28653336250005
2016-01-18,287.3236253
2016-01-19,286.7236404166667
2016-01-20,288.082809375
2016-01-21,287.7819133666667
2016-01-22,286.5847946
2016-01-23,286.1788713708333
2016-01-24,286.31431893333337
2016-01-25,285.0231783291667
2016-01-26,286.876394175
2016-01-27,286.74390145416663
2016-01-28,287.0125380458333
2016-01-29,286.5998102875001
2016-01-30,286.049052325
2016-01-31,286.96153715833333
2016-02-01,284.63755465416665
2016-02-02,281.94884249166677
2016-02-03,282.99255978750006
2016-02-04,284.2012031583333
2016-02-05,287.5399942791667
2016-02-06,289.29166666666674
2016-02-07,289.72791666666666
2016-02-08,292.19624999999996
2016-02-09,293.15541666666667
2016-02-10,292.49224072916667
2016-02-11,291.8614048
2016-02-12,291.25694791666666
2016-02-13,288.43565547916666
2016-02-14,288.22229904999995
2016-02-15,292.53617845
2016-02-16,293.97885881666673
2016-02-17,290.81004800833335
2016-02-18,289.30540351666656
2016-02-19,287.04302834166657
2016-02-20,286.46188497916665
2016-02-21,287.04826849999995
2016-02-22,287.5267863916667
2016-02-23,289.5934181541667
2016-02-24,292.08097067499995
2016-02-25,290.40809844999995
2016-02-26,288.9146951416667
2016-02-27,288.98770367083335
2016-02-28,288.58384193750004
2016-02-29,288.905840525
2016-03-01,289.0154673916667
2016-03-02,288.58908503333333
2016-03-03,288.350174075
2016-03-04,288.4013173458334
2016-03-05,288.9852905041666
2016-03-06,288.57394657083336
2016-03-07,286.07428387916667
2016-03-08,283.4852273083334
2016-03-09,286.66476809166664
2016-03-10,288.26636496666674
2016-03-11,288.43670647916673
2016-03-12,286.6946620291667
2016-03-13,286.9818870125
2016-03-14,288.5204368916666
2016-03-15,288.83228255833336
2016-03-16,290.02923357083336
2016-03-17,290.54683180000006
2016-03-18,289.6756507541667
2016-03-19,289.42702257083334
2016-03-20,288.55703029999995
2016-03-21,288.96021155833336
2016-03-22,288.4847519708333
2016-03-23,287.8154229125
2016-03-24,289.5049464416666
2016-03-25,289.2891052374999
2016-03-26,289.54546187499994
2016-03-27,288.8811903125
2016-03-28,289.1499032041666
2016-03-29,287.09185940416666
2016-03-30,286.12397369583334
2016-03-31,285.9346413708333
2016-04-01,287.68827083749994
2016-04-02,288.38661270833336
2016-04-03,289.518514475
2016-04-04,289.45811898750003
2016-04-05,290.07371101666666
2016-04-06,290.6727572500001
2016-04-07,289.91815862083337
2016-04-08,289.0896569666667
2016-04-09,289.26249857500005
2016-04-10,289.37644950000004
2016-04-11,288.8817907333334
2016-04-12,289.55841764583334
2016-04-13,289.6814077791667
2016-04-14,290.0656504375
2016-04-15,289.0717035625
2016-04-16,290.9710917666667
2016-04-17,292.9455635541667
2016-04-18,294.46077142916664
2016-04-19,295.0911001
2016-04-20,293.64758320000004
2016-04-21,293.72166666666664
2016-04-22,287.832401125
2016-04-23,290.3680178583333
2016-04-24,289.7007286916667
2016-04-25,288.68342657083326
2016-04-26,287.2819608583333
2016-04-27,287.75372178750007
2016-04-28,287.5861007791667
2016-04-29,288.07791666666657
2016-04-30,288.2808333333334
2016-05-01,288.24
2016-05-02,289.3579166666667
2016-05-03,290.28583333333336
2016-05-04,290.20958333333334
2016-05-05,289.2170833333333
2016-05-06,288.46833333333336
2016-05-07,288.46624999999995
2016-05-08,288.90500000000003
2016-05-09,289.7575
2016-05-10,290.29083333333335
2016-05-11,290.9170833333334
2016-05-12,291.0833333333333
2016-05-13,290.8308333333333
2016-05-14,289.69041666666675
2016-05-15,289.87375000000003
2016-05-16,289.78855581666664
2016-05-17,289.9941666666666
2016-05-18,291.08833333333337
2016-05-19,290.90624999999994
2016-05-20,290.1983333333333
2016-05-21,289.12
2016-05-22,288.75874999999996
2016-05-23,288.83375000000007
2016-05-24,289.6357280749999
2016-05-25,289.55090467916665
2016-05-26,289.28828803749997
2016-05-27,290.51051342499994
2016-05-28,290.0863420416666
2016-05-29,289.4371269916667
2016-05-30,290.4973099375
2016-05-31,290.6972763583333
2016-06-01,290.9950198291666
2016-06-02,292.55071554583327
2016-06-03,293.78749999999997
2016-06-04,293.3620833333334
2016-06-05,292.86291666666665
2016-06-06,291.6379166666666
2016-06-07,291.36499999999995
2016-06-08,293.9345833333333
2016-06-09,294.12125
2016-06-10,293.2554166666667
2016-06-11,290.5425
2016-06-12,288.6033333333333
2016-06-13,288.78499999999997
2016-06-14,290.4945833333333
2016-06-15,290.18625
2016-06-16,290.29875000000004
2016-06-17,294.0991666666667
2016-06-18,296.41333333333336
2016-06-19,301.30958333333336
2016-06-20,304.1837499999999
2016-06-21,299.2200000000001
2016-06-22,297.59458333333333
2016-06-23,295.68125000000003
2016-06-24,294.00000000000006
2016-06-25,293.07166666666666
2016-06-26,293.81166666666667
2016-06-27,295.97208333333333
2016-06-28,296.1245833333333
2016-06-29,296.15000000000003
2016-06-30,294.6262079625
2016-07-01,293.47
2016-07-02,292.9483333333334
2016-07-03,292.7854166666667
2016-07-04,293.2425
2016-07-05,293.77208333333334
2016-07-06,293.93458333333336
2016-07-07,293.39416666666665
2016-07-08,294.07041666666674
2016-07-09,294.3354166666667
2016-07-10,294.6883333333333
2016-07-11,293.9883333333334
2016-07-12,293.09548025833334
2016-07-13,294.73434030000004
2016-07-14,294.02091666666666
2016-07-15,294.2755833333333
2016-07-16,293.12137499999994
2016-07-17,293.9074166666668
2016-07-18,296.06475000000006
2016-07-19,302.638
2016-07-20,302.76045833333336
2016-07-21,298.20183333333335
2016-07-22,298.8637499999999
2016-07-23,298.5620833333333
2016-07-24,296.74166666666673
2016-07-25,296.89625
2016-07-26,297.2416666666666
2016-07-27,297.72125
2016-07-28,297.7908333333333
2016-07-29,297.4058333333334
2016-07-30,296.17124999999993
2016-07-31,296.6404166666667
2016-08-01,296.1304166666667
2016-08-02,296.34374999999994
2016-08-03,296.9475
2016-08-04,296.23041666666666
2016-08-05,296.4558333333334
2016-08-06,296.3945833333334
2016-08-07,296.4895833333333
2016-08-08,295.9404166666667
2016-08-09,292.6425416666667
2016-08-10,295.12025
2016-08-11,295.7020833333334
2016-08-12,296.07416666666666
2016-08-13,298.34791666666666
2016-08-14,300.0754166666666
2016-08-15,301.3162499999999
2016-08-16,302.11499999999995
2016-08-17,301.8508333333333
2016-08-18,300.19791666666663
2016-08-19,297.29375
2016-08-20,295.3625
2016-08-21,294.95583333333326
2016-08-22,294.98375
2016-08-23,293.8733333333334
2016-08-24,295.0681799083334
2016-08-25,294.6341666666667
2016-08-26,292.92125
2016-08-27,293.1791666666666
2016-08-28,294.09875
2016-08-29,295.40833333333336
2016-08-30,296.30625
2016-08-31,296.1841666666666
2016-09-01,295.7900081916667
2016-09-02,293.3333333333333
2016-09-03,292.75708333333336
2016-09-04,292.13916666666665
2016-09-05,292.39375
2016-09-06,292.22083333333336
2016-09-07,293.4266666666667
2016-09-08,294.0116666666666
2016-09-09,294.3858333333333
2016-09-10,294.4795833333333
2016-09-11,294.44625
2016-09-12,292.82125
2016-09-13,291.8200608833333
2016-09-14,291.3954166666667
2016-09-15,291.66166666666663
2016-09-16,291.5762500000001
2016-09-17,292.6395833333333
2016-09-18,294.0329936083333
2016-09-19,297.71666666666664
2016-09-20,293.32763623333335
2016-09-21,292.32101382916665
2016-09-22,291.181130075
2016-09-23,287.9704166666666
2016-09-24,292.7270833333334
2016-09-25,295.86785843333337
2016-09-26,296.47759867916665
2016-09-27,295.4138552875
2016-09-28,294.48666666666674
2016-09-29,295.64375
2016-09-30,296.0004166666667
2016-10-01,294.13000000000005
2016-10-02,290.83375000000007
2016-10-03,286.215
2016-10-04,287.70125
2016-10-05,288.0862916666667
2016-10-06,287.293125
2016-10-07,290.61691666666667
2016-10-08,291.8142772208333
2016-10-09,291.50774999999993
2016-10-10,291.7834583333333
2016-10-11,289.03049999999996
2016-10-12,287.93958333333325
2016-10-13,287.2582916666667
2016-10-14,287.7087147041666
2016-10-15,287.0275623166666
2016-10-16,289.2250031333333
2016-10-17,289.60262499999993
2016-10-18,288.53933333333333
2016-10-19,288.5281736208333
2016-10-20,291.60095997083323
2016-10-21,291.6994408166666
2016-10-22,290.9116666666667
2016-10-23,292.627375
2016-10-24,290.9628749999999
2016-10-25,289.53974999999997
2016-10-26,288.67420833333335
2016-10-27,290.34183333333334
2016-10-28,291.84241666666657
2016-10-29,291.7830833333333
2016-10-30,289.86275
2016-10-31,288.3889166666667
2016-11-01,286.88416666666666
2016-11-02,289.3658333333333
2016-11-03,291.22625
2016-11-04,291.81791666666663
2016-11-05,291.30333333333334
2016-11-06,290.37458333333325
2016-11-07,290.2616666666667
2016-11-08,291.97999999999996
2016-11-09,296.75208333333336
2016-11-10,298.2325000000001
2016-11-11,295.42791666666665
2016-11-12,292.7725
2016-11-13,294.23875000000004
2016-11-14,294.05749999999995
2016-11-15,290.9858333333334
2016-11-16,290.5441666666666
2016-11-17,289.51208333333335
2016-11-18,290.40708333333333
2016-11-19,288.09416666666664
2016-11-20,289.8233333333333
2016-11-21,289.2020833333334
2016-11-22,287.93625
2016-11-23,287.5425000000001
2016-11-24,288.207881925
2016-11-25,288.6616666666667
2016-11-26,285.38083333333327
2016-11-27,285.86833333333334
2016-11-28,286.6408333333334
2016-11-29,286.54833333333335
2016-11-30,286.3067882458334
2016-12-01,285.5625
2016-12-02,286.6282494583333
2016-12-03,286.67124999999993
2016-12-04,285.6366941791667
2016-12-05,285.96625202499996
2016-12-06,287.6619761458334
2016-12-07,286.4167450791667
2016-12-08,285.5466666666667
2016-12-09,286.3204166666667
2016-12-10,288.1804166666666
2016-12-11,289.20124999999996
2016-12-12,289.39708333333334
2016-12-13,288.35083333333336
2016-12-14,287.39750000000004
2016-12-15,287.4329166666666
2016-12-16,288.0382704916667
2016-12-17,285.0685813166667
2016-12-18,282.0817629458334
2016-12-19,285.99316434583335
2016-12-20,288.90791666666667
2016-12-21,290.96374999999995
2016-12-22,288.8820833333333
2016-12-23,288.1429166666666
2016-12-24,286.46666666666664
2016-12-25,283.3470833333334
2016-12-26,282.7070833333333
2016-12-27,285.1508333333333
2016-12-28,286.36041666666665
2016-12-29,289.25291666666664
2016-12-30,287.9283333333334
2016-12-31,286.7841666666667
2017-01-01,283.9895833333333
2017-01-02,285.25833333333327
2017-01-03,285.0420833333333
2017-01-04,285.00750000000005
2017-01-05,286.5670833333333
2017-01-06,287.00083333333333
2017-01-07,286.61375000000004
2017-01-08,289.39166666666665
2017-01-09,288.71583333333336
2017-01-10,287.1308333333333
2017-01-11,286.66833333333335
2017-01-12,286.5108333333333
2017-01-13,285.8458333333333
2017-01-14,285.6891666666667
2017-01-15,285.85
2017-01-16,285.91124999999994
2017-01-17,285.2245833333333
2017-01-18,285.11625
2017-01-19,287.0779166666666
2017-01-20,285.68583333333333
2017-01-21,286.14125000000007
2017-01-22,284.81333333333333
2017-01-23,286.385
2017-01-24,282.1907083333334
2017-01-25,279.4421666666667
2017-01-26,282.84083333333325
2017-01-27,284.4483333333333
2017-01-28,285.61125
2017-01-29,286.5266666666666
2017-01-30,289.2770833333333
2017-01-31,288.28916666666663
2017-02-01,284.9783333333333
2017-02-02,285.41416666666663
2017-02-03,286.8304166666666
2017-02-04,288.4062500000001
2017-02-05,286.6008333333334
2017-02-06,286.6175
2017-02-07,288.69625
2017-02-08,289.2770833333334
2017-02-09,289.37583333333333
2017-02-10,288.39416666666665
2017-02-11,288.34375
2017-02-12,286.20000000000005
2017-02-13,287.5940168000001
2017-02-14,285.7161285708334
2017-02-15,285.35358333333335
2017-02-16,285.5525833333333
2017-02-17,284.1331666666667
2017-02-18,283.8140833333334
2017-02-19,283.76495833333325
2017-02-20,283.49233333333336
2017-02-21,285.6083183291667
2017-02-22,287.88208333333324
2017-02-23,285.055
2017-02-24,283.3841666666667
2017-02-25,283.2537499999999
2017-02-26,285.33625
2017-02-27,285.31
2017-02-28,285.81083333333333
2017-03-01,285.7620833333334
2017-03-02,288.205
2017-03-03,288.9004166666667
2017-03-04,286.88625
2017-03-05,286.80249999999995
2017-03-06,284.33583333333326
2017-03-07,285.3229166666667
2017-03-08,288.60999999999996
2017-03-09,289.9958333333332
2017-03-10,290.4470833333333
2017-03-11,289.71083333333337
2017-03-12,288.31916666666666
2017-03-13,288.5866838833333
2017-03-14,290.59083333333325
2017-03-15,291.6004231
2017-03-16,289.91833333333335
2017-03-17,289.17791666666665
2017-03-18,288.69250000000005
2017-03-19,288.98833333333334
2017-03-20,288.6570833333333
2017-03-21,288.5353261083334
2017-03-22,289.83875
2017-03-23,288.28749999999997
2017-03-24,286.38124999999997
2017-03-25,288.035
2017-03-26,288.7904166666667
2017-03-27,288.4925
2017-03-28,288.09625
2017-03-29,289.75916666666666
2017-03-30,289.2729166666667
2017-03-31,288.3975
2017-04-01,287.085
2017-04-02,289.4004166666667
2017-04-03,289.15374999999995
2017-04-04,289.18125000000003
2017-04-05,290.5520833333333
2017-04-06,290.26807729166666
2017-04-07,289.7774573041666
2017-04-08,288.7616666666666
2017-04-09,287.33875
2017-04-10,288.33375
2017-04-11,288.6808333333333
2017-04-12,288.8120833333333
2017-04-13,289.67724802083325
2017-04-14,288.4445833333333
2017-04-15,288.48291666666665
2017-04-16,289.6395833333333
2017-04-17,289.53125
2017-04-18,291.3179166666667
2017-04-19,291.26499999999993
2017-04-20,289.69749999999993
2017-04-21,291.3408333333333
2017-04-22,293.0333333333333
2017-04-23,291.5445833333333
2017-04-24,290.60833333333323
2017-04-25,290.57083333333327
2017-04-26,289.9866666666666
2017-04-27,290.7891666666667
2017-04-28,290.9154166666666
2017-04-29,293.1074999999999
2017-04-30,293.4129166666666
2017-05-01,292.1558333333333
2017-05-02,291.16125
2017-05-03,292.2558333333333
2017-05-04,292.80749999999995
2017-05-05,290.5587499999999
2017-05-06,289.5299999999999
2017-05-07,285.64708333333334
2017-05-08,286.36375000000004
2017-05-09,289.35041666666666
2017-05-10,289.78999999999996
2017-05-11,290.8508333333333
2017-05-12,289.85375
2017-05-13,290.12625
2017-05-14,288.9508333333334
2017-05-15,288.4408333333334
2017-05-16,288.2275
2017-05-17,288.85041666666666
2017-05-18,289.5504166666666
2017-05-19,291.89000000000004
2017-05-20,295.20374999999996
2017-05-21,293.86875000000003
2017-05-22,292.3712500000001
2017-05-23,291.565
2017-05-24,291.165
2017-05-25,290.0374999999999
2017-05-26,291.1766666666667
2017-05-27,290.97291666666666
2017-05-28,289.7879166666666
2017-05-29,290.29374999999993
2017-05-30,289.99999999999994
2017-05-31,290.23583333333335
2017-06-01,290.4704166666666
2017-06-02,291.93541666666675
2017-06-03,291.72583333333336
2017-06-04,290.93458333333336
2017-06-05,290.5933333333334
2017-06-06,290.7620833333334
2017-06-07,290.61041666666665
2017-06-08,291.085
2017-06-09,291.90333333333336
2017-06-10,291.53291666666667
2017-06-11,290.01
2017-06-12,290.00208333333325
2017-06-13,290.64875
2017-06-14,291.97416666666663
2017-06-15,292.76499999999993
2017-06-16,294.0570833333333
2017-06-17,294.42249999999996
2017-06-18,293.4175
2017-06-19,293.7591666666667
2017-06-20,294.07958333333335
2017-06-21,293.8299372666667
2017-06-22,291.98208333333326
2017-06-23,292.7191666666667
2017-06-24,292.6262500000001
2017-06-25,293.20624999999995
2017-06-26,295.2020833333333
2017-06-27,296.2316666666666
2017-06-28,292.94416666666666
2017-06-29,291.9579166666667
2017-06-30,292.3666666666666
2017-07-01,292.56000000000006
2017-07-02,292.7129302916666
2017-07-03,293.14750000000004
2017-07-04,294.6745833333334
2017-07-05,294.365
2017-07-06,294.6254166666667
2017-07-07,296.0570833333333
2017-07-08,297.31375
2017-07-09,296.1695833333334
2017-07-10,297.1208134541667
2017-07-11,296.1104166666666
2017-07-12,296.0729166666666
2017-07-13,296.05791666666664
2017-07-14,295.4491666666666
2017-07-15,295.2154166666667
2017-07-16,294.8975
2017-07-17,295.4579166666667
2017-07-18,295.9045833333333
2017-07-19,296.8658333333333
2017-07-20,296.08874999999995
2017-07-21,295.4791666666667
2017-07-22,295.25999999999993
2017-07-23,295.51624999999996
2017-07-24,295.2033333333333
2017-07-25,295.07458333333335
2017-07-26,295.6850000000001
2017-07-27,296.0829166666667
2017-07-28,295.53208333333333
2017-07-29,294.77583333333337
2017-07-30,294.86499999999995
2017-07-31,295.23
2017-08-01,295.9408333333334
2017-08-02,297.55083333333334
2017-08-03,298.4554166666667
2017-08-04,297.01625000000007
2017-08-05,296.0345833333333
2017-08-06,295.3358333333333
2017-08-07,295.92458333333326
2017-08-08,295.9600000000001
2017-08-09,295.28791666666666
2017-08-10,294.8258333333334
2017-08-11,294.87166666666667
2017-08-12,294.63875
2017-08-13,293.92375000000004
2017-08-14,293.8579166666666
2017-08-15,292.6395833333334
2017-08-16,291.9044166666667
2017-08-17,293.2158333333333
2017-08-18,294.17875000000004
2017-08-19,293.98125
2017-08-20,293.9762500000001
2017-08-21,294.4629166666667
2017-08-22,294.3533333333334
2017-08-23,293.77666666666664
2017-08-24,292.7545833333333
2017-08-25,293.36958333333337
2017-08-26,294.0129166666666
2017-08-27,294.93
2017-08-28,296.19541666666663
2017-08-29,296.7029166666667
2017-08-30,298.21791666666667
2017-08-31,298.65666666666675
2017-09-01,299.73708333333326
2017-09-02,300.4508333333333
2017-09-03,302.57666666666665
2017-09-04,296.19249999999994
2017-09-05,295.85833333333335
2017-09-06,296.83875
2017-09-07,295.8454166666667
2017-09-08,295.8683333333334
2017-09-09,295.5045833333333
2017-09-10,295.9966666666667
2017-09-11,297.35333333333335
2017-09-12,296.6033333333333
2017-09-13,295.13958333333335
2017-09-14,293.7887500000001
2017-09-15,294.1270833333333
2017-09-16,293.5487499999999
2017-09-17,293.7720833333333
2017-09-18,294.16333333333336
2017-09-19,293.92916666666673
2017-09-20,294.2745833333333
2017-09-21,293.45735545833327
2017-09-22,291.12499999999994
2017-09-23,290.8683333333333
2017-09-24,291.4983333333334
2017-09-25,293.3791666666667
2017-09-26,293.0225
2017-09-27,293.0
2017-09-28,293.7524536708334
2017-09-29,293.87624999999997
2017-09-30,293.56458333333336
2017-10-01,292.79833333333335
2017-10-02,293.44583333333327
2017-10-03,292.6141666666666
2017-10-04,292.0379166666666
2017-10-05,292.065
2017-10-06,292.92333333333335
2017-10-07,295.21166666666664
2017-10-08,293.03624999999994
2017-10-09,293.2325000000001
2017-10-10,291.8220833333333
2017-10-11,291.94125
2017-10-12,292.7779166666666
2017-10-13,291.95875
2017-10-14,291.6057083333333
2017-10-15,294.6704166666666
2017-10-16,296.48125
2017-10-17,296.61791666666664
2017-10-18,294.7225
2017-10-19,293.5475
2017-10-20,292.5370833333334
2017-10-21,290.9879166666667
2017-10-22,293.72791666666666
2017-10-23,297.0008333333334
2017-10-24,300.12125
2017-10-25,301.49708333333336
2017-10-26,296.54
2017-10-27,293.3554166666667
2017-10-28,292.50000000000006
2017-10-29,291.97833333333335
2017-10-30,291.1620833333333
2017-10-31,290.69041666666675
2017-11-01,290.8166666666668
2017-11-02,291.0720833333334
2017-11-03,289.44125
2017-11-04,289.50333333333333
2017-11-05,289.67375
2017-11-06,289.75000000000006
2017-11-07,290.8391666666667
2017-11-08,289.95310380416674
2017-11-09,290.30398486666667
2017-11-10,289.14958333333334
2017-11-11,287.91967625833337
2017-11-12,287.8466666666666
2017-11-13,289.19916666666666
2017-11-14,289.0529166666667
2017-11-15,290.2040303083333
2017-11-16,291.64833333333326
2017-11-17,292.1183333333334
2017-11-18,289.75708333333336
2017-11-19,288.6700000000001
2017-11-20,288.07
2017-11-21,290.82916666666665
2017-11-22,294.26250000000005
2017-11-23,296.2183333333334
2017-11-24,293.8541666666667
2017-11-25,290.83875000000006
2017-11-26,287.61791666666664
2017-11-27,289.02625000000006
2017-11-28,285.76050000000004
2017-11-29,288.2791666666666
2017-11-30,291.4
