datetime,Phoenix
2015-05-17,289.82414583333326
2015-05-18,292.71137500000003
2015-05-19,293.3083541666667
2015-05-20,293.7919583333334
2015-05-21,295.1769583333334
2015-05-22,293.0343125
2015-05-23,293.73316666666665
2015-05-24,292.3439791666667
2015-05-25,294.23862499999996
2015-05-26,295.84437499999996
2015-05-27,296.25875
2015-05-28,297.59639583333336
2015-05-29,298.4944375
2015-05-30,299.6800625
2015-05-31,301.31872916666674
2015-06-01,301.2139375
2015-06-02,300.1183958333334
2015-06-03,298.60575
2015-06-04,297.60352083333333
2015-06-05,299.52270833333336
2015-06-06,297.0445833333333
2015-06-07,298.3181666666666
2015-06-08,300.03681250000005
2015-06-09,302.9636041666667
2015-06-10,298.03945833333336
2015-06-11,300.26743749999997
2015-06-12,300.1681062375
2015-06-13,300.7752753208333
2015-06-14,301.96897260833333
2015-06-15,303.8604258166666
2015-06-16,305.2444791666667
2015-06-17,305.9391041666667
2015-06-18,306.9709791666666
2015-06-19,306.05276480416666
2015-06-20,304.37729047499994
2015-06-21,303.968315075
2015-06-22,303.75476087916667
2015-06-23,304.6984396083333
2015-06-24,305.83994816250004
2015-06-25,306.71344118750005
2015-06-26,308.6523616416667
2015-06-27,308.5816666666667
2015-06-28,308.05070677500004
2015-06-29,308.1388963041666
2015-06-30,308.1380888916667
2015-07-01,306.93205497916665
2015-07-02,306.82666666666665
2015-07-03,306.27208333333334
2015-07-04,306.4470833333333
2015-07-05,307.13125
2015-07-06,303.51291666666674
2015-07-07,306.7475
2015-07-08,307.6925
2015-07-09,305.2658333333333
2015-07-10,303.9833333333333
2015-07-11,305.6966666666667
2015-07-12,306.023191225
2015-07-13,307.5525
2015-07-14,308.31500000000005
2015-07-15,307.7395833333333
2015-07-16,307.85083333333336
2015-07-17,306.9416666666667
2015-07-18,304.63
2015-07-19,300.85041666666666
2015-07-20,304.7191666666667
2015-07-21,306.39875
2015-07-22,307.00083333333333
2015-07-23,306.3625
2015-07-24,306.1308333333333
2015-07-25,307.2991666666667
2015-07-26,307.65333333333336
2015-07-27,307.46624999999995
2015-07-28,307.8012499999999
2015-07-29,306.05582839166664
2015-07-30,305.8879166666666
2015-07-31,308.13290256666664
2015-08-01,303.29875
2015-08-02,307.7320833333333
2015-08-03,308.36749999999995
2015-08-04,308.795
2015-08-05,308.671367325
2015-08-06,309.20708333333334
2015-08-07,307.8029166666667
2015-08-08,303.31458333333336
2015-08-09,307.08166666666665
2015-08-10,307.01360231250004
2015-08-11,306.09625
2015-08-12,304.8320833333334
2015-08-13,308.77458333333334
2015-08-14,310.69666666666666
2015-08-15,310.6775
2015-08-16,310.50291666666664
2015-08-17,309.6174606291666
2015-08-18,307.79583333333335
2015-08-19,307.10166666666663
2015-08-20,307.48999999999995
2015-08-21,307.4633333333333
2015-08-22,307.6723095375
2015-08-23,307.25083333333333
2015-08-24,307.63500000000005
2015-08-25,306.2608333333333
2015-08-26,304.4654166666667
2015-08-27,307.5608333333333
2015-08-28,304.8479166666666
2015-08-29,308.21189824166674
2015-08-30,307.05043838333336
2015-08-31,307.26166666666666
2015-09-01,303.23417545416663
2015-09-02,304.49557622500004
2015-09-03,304.7429166666667
2015-09-04,300.78916666666674
2015-09-05,302.09000000000003
2015-09-06,304.21958333333333
2015-09-07,305.44125
2015-09-08,306.0983333333333
2015-09-09,304.44750000000005
2015-09-10,303.9654166666666
2015-09-11,302.06375
2015-09-12,305.70875000000007
2015-09-13,306.45041666666674
2015-09-14,302.1075873875
2015-09-15,302.39208333333335
2015-09-16,302.26671195
2015-09-17,302.29333333333335
2015-09-18,302.42541666666665
2015-09-19,303.28875
2015-09-20,304.9683333333333
2015-09-21,303.51851179166664
2015-09-22,298.00369659583333
2015-09-23,299.55337479166667
2015-09-24,302.99907402916665
2015-09-25,304.9981704333333
2015-09-26,305.46022204166667
2015-09-27,304.38743781249997
2015-09-28,304.46557551666666
2015-09-29,303.9338044083333
2015-09-30,304.04597142499995
2015-10-01,304.4138917166667
2015-10-02,302.58864465
2015-10-03,299.1682520916667
2015-10-04,300.1346080666667
2015-10-05,298.64067262916666
2015-10-06,295.0727810416667
2015-10-07,292.7077067916666
2015-10-08,296.1627586541667
2015-10-09,299.52394762499995
2015-10-10,300.9829299
2015-10-11,300.59212667916665
2015-10-12,300.7472007833333
2015-10-13,301.08750000000003
2015-10-14,300.76673934166666
2015-10-15,301.28909059583333
2015-10-16,300.8571498458333
2015-10-17,297.80458250000004
2015-10-18,298.09083852500004
2015-10-19,296.18249438750007
2015-10-20,294.6580130291666
2015-10-21,292.4346532291666
2015-10-22,291.3453196958333
2015-10-23,292.75724520416674
2015-10-24,291.775375
2015-10-25,294.9086458333333
2015-10-26,294.114625
2015-10-27,292.90292876250004
2015-10-28,295.73397281666666
2015-10-29,295.3491048666668
2015-10-30,291.1477825416667
2015-10-31,291.07114885833334
2015-11-01,292.1506852
2015-11-02,293.0312933541666
2015-11-03,293.86994817500005
2015-11-04,289.08054635
2015-11-05,285.37984505000003
2015-11-06,286.3347424875
2015-11-07,288.8619823083333
2015-11-08,292.26917757083334
2015-11-09,290.43419622083326
2015-11-10,289.06686264583334
2015-11-11,285.5133045958334
2015-11-12,285.6762995625
2015-11-13,289.6994216
2015-11-14,288.9705885916666
2015-11-15,287.9890224833333
2015-11-16,285.4610504666667
2015-11-17,282.48076201250007
2015-11-18,283.180238225
2015-11-19,285.1354013666666
2015-11-20,287.9683281875
2015-11-21,290.10315917500003
2015-11-22,290.7626907625
2015-11-23,288.82008705416666
2015-11-24,288.43651358333335
2015-11-25,289.5433688708333
2015-11-26,286.27590381666664
2015-11-27,282.20074926250004
2015-11-28,281.871191725
2015-11-29,281.47681792083335
2015-11-30,280.45171925000005
2015-12-01,280.7480033625
2015-12-02,281.68165535
2015-12-03,284.4843669291666
2015-12-04,285.85564025416664
2015-12-05,285.57713980833336
2015-12-06,286.1256306
2015-12-07,288.5881048
2015-12-08,286.37344154166664
2015-12-09,286.29059772500005
2015-12-10,286.5145604583334
2015-12-11,287.6389785416667
2015-12-12,284.8776076
2015-12-13,280.9052920374999
2015-12-14,281.68876707083336
2015-12-15,278.8772621416666
2015-12-16,278.1416167416667
2015-12-17,278.255345075
2015-12-18,280.91725352916666
2015-12-19,283.6276224250001
2015-12-20,284.21827828333335
2015-12-21,282.72443509166663
2015-12-22,281.8002405875
2015-12-23,285.40244034999995
2015-12-24,286.351333375
2015-12-25,284.6227776
2015-12-26,280.3407548750001
2015-12-27,281.1063736500001
2015-12-28,279.6668200583333
2015-12-29,279.95921441666655
2015-12-30,278.7359088083333
2015-12-31,279.4822355041666
2016-01-01,280.73521178333334
2016-01-02,284.6314472458333
2016-01-03,286.2200339666666
2016-01-04,288.0392831291667
2016-01-05,284.7204722208333
2016-01-06,284.9980728083334
2016-01-07,282.9588609
2016-01-08,281.15709713749993
2016-01-09,280.9657897791667
2016-01-10,281.12878352083334
2016-01-11,281.63996536250005
2016-01-12,281.1781961875
2016-01-13,281.67891825
2016-01-14,281.6882663541667
2016-01-15,281.6391360083333
2016-01-16,281.31929407083334
2016-01-17,283.3066743583333
2016-01-18,283.6364274166666
2016-01-19,283.57729727916666
2016-01-20,286.18802414583337
2016-01-21,286.06128939583334
2016-01-22,285.718170475
2016-01-23,286.11614227083334
2016-01-24,285.1856648125
2016-01-25,284.00789105833326
2016-01-26,285.4145799333333
2016-01-27,285.2024493083333
2016-01-28,284.6642617041667
2016-01-29,284.906040475
2016-01-30,285.27670235
2016-01-31,287.53316871249996
2016-02-01,285.1318036875
2016-02-02,279.8601385125001
2016-02-03,278.9298413208334
2016-02-04,280.0454740333334
2016-02-05,284.5349288874999
2016-02-06,285.8900000000001
2016-02-07,286.7995833333333
2016-02-08,290.8941666666666
2016-02-09,291.9362499999999
2016-02-10,291.2878244541667
2016-02-11,290.4405990833334
2016-02-12,290.3169971541667
2016-02-13,290.1313301
2016-02-14,289.93362239583337
2016-02-15,291.00939496666666
2016-02-16,291.838583
2016-02-17,291.68792311666664
2016-02-18,292.10956335416665
2016-02-19,291.37122967499994
2016-02-20,290.4804281166667
2016-02-21,291.19152733333334
2016-02-22,290.71165740416666
2016-02-23,291.22971155
2016-02-24,289.12971560416673
2016-02-25,289.2791884708333
2016-02-26,291.27507552083335
2016-02-27,291.46932973333327
2016-02-28,291.1451591166667
2016-02-29,292.05153036666667
2016-03-01,293.3269694041667
2016-03-02,292.9582858833333
2016-03-03,293.3612292208333
2016-03-04,293.48315105833336
2016-03-05,292.929097
2016-03-06,293.5249718708333
2016-03-07,289.86742466666664
2016-03-08,286.811796675
2016-03-09,289.5971088166668
2016-03-10,291.7112519749999
2016-03-11,292.4668738208333
2016-03-12,291.4580686333333
2016-03-13,288.5351272583334
2016-03-14,291.21278484583337
2016-03-15,292.3870381666666
2016-03-16,293.29204188750003
2016-03-17,293.3419964208333
2016-03-18,293.44575247083327
2016-03-19,294.9150372333334
2016-03-20,295.3445986291667
2016-03-21,295.67752266250005
2016-03-22,296.4079810791667
2016-03-23,291.76266670416663
2016-03-24,290.0659284875
2016-03-25,291.3803028375
2016-03-26,293.7365283041667
2016-03-27,293.3020964333333
2016-03-28,294.59024568750004
2016-03-29,291.53523832083334
2016-03-30,287.52396827499996
2016-03-31,287.8748389583333
2016-04-01,289.94229659583334
2016-04-02,292.2332324541666
2016-04-03,293.77436730000005
2016-04-04,295.2126464833333
2016-04-05,296.3081115875
2016-04-06,299.03586274583336
2016-04-07,299.03756883333324
2016-04-08,295.0877418791667
2016-04-09,293.62125174166664
2016-04-10,292.4873835
2016-04-11,289.2908568958334
2016-04-12,293.24718773750004
2016-04-13,294.7401332458333
2016-04-14,296.2355763916666
2016-04-15,296.18354616666664
2016-04-16,292.6939733625
2016-04-17,294.845439625
2016-04-18,295.24433161250005
2016-04-19,295.9852296458333
2016-04-20,297.2485504375
2016-04-21,299.49125000000004
2016-04-22,299.88725615833334
2016-04-23,299.39842439583344
2016-04-24,296.0943792458333
2016-04-25,296.67071862083327
2016-04-26,291.6468579833333
2016-04-27,292.83880260000007
2016-04-28,293.8695006416666
2016-04-29,293.38499999999993
2016-04-30,294.90624999999994
2016-05-01,291.26750000000004
2016-05-02,295.0108333333333
2016-05-03,298.54625000000004
2016-05-04,301.06458333333325
2016-05-05,301.76666666666665
2016-05-06,296.5345833333333
2016-05-07,291.65666666666664
2016-05-08,293.8170833333333
2016-05-09,294.5883333333333
2016-05-10,297.19249999999994
2016-05-11,299.1433333333334
2016-05-12,301.11583333333334
2016-05-13,302.7658333333333
2016-05-14,303.78583333333336
2016-05-15,301.7329166666667
2016-05-16,299.9151337583333
2016-05-17,299.16499999999996
2016-05-18,297.64708333333334
2016-05-19,298.5345833333334
2016-05-20,301.8320833333333
2016-05-21,300.51500000000004
2016-05-22,298.01583333333326
2016-05-23,297.64500000000004
2016-05-24,298.3246828833333
2016-05-25,297.40096396250004
2016-05-26,296.75517939583335
2016-05-27,297.90803942916665
2016-05-28,299.96579540000005
2016-05-29,301.3715593125
2016-05-30,300.4946353208333
2016-05-31,300.27778279583333
2016-06-01,303.6919975541667
2016-06-02,304.9347497416667
2016-06-03,306.7870833333334
2016-06-04,308.79125
2016-06-05,308.9504166666666
2016-06-06,308.24458333333337
2016-06-07,307.20250000000004
2016-06-08,307.11375000000004
2016-06-09,307.0966666666667
2016-06-10,306.065
2016-06-11,304.2645833333333
2016-06-12,304.79333333333335
2016-06-13,304.71833333333336
2016-06-14,303.30000000000007
2016-06-15,303.23099999999994
2016-06-16,304.7525
2016-06-17,304.6662500000001
2016-06-18,306.34875000000005
2016-06-19,309.9904166666667
2016-06-20,312.67375
2016-06-21,311.4433333333334
2016-06-22,310.2920833333333
2016-06-23,310.28666666666663
2016-06-24,308.84041666666667
2016-06-25,308.62125
2016-06-26,308.6479166666667
2016-06-27,308.89875
2016-06-28,309.64208333333335
2016-06-29,309.88624999999996
2016-06-30,304.7357797749999
2016-07-01,303.75916666666666
2016-07-02,304.45041666666674
2016-07-03,307.58583333333337
2016-07-04,308.54666666666657
2016-07-05,308.9575
2016-07-06,308.4954166666667
2016-07-07,307.64624999999995
2016-07-08,308.0854166666666
2016-07-09,308.90875
2016-07-10,309.62124999999986
2016-07-11,308.8104166666667
2016-07-12,307.1025499500001
2016-07-13,308.02677797916664
2016-07-14,306.51258333333334
2016-07-15,306.38962499999997
2016-07-16,306.3130416666666
2016-07-17,307.5865833333332
2016-07-18,308.92933333333326
2016-07-19,316.03800000000024
2016-07-20,315.08545833333346
2016-07-21,308.89724999999993
2016-07-22,311.29208333333344
2016-07-23,310.3220833333333
2016-07-24,309.87
2016-07-25,309.07958333333335
2016-07-26,309.2708333333333
2016-07-27,310.6816666666666
2016-07-28,310.50000000000006
2016-07-29,310.73625
2016-07-30,305.79166666666674
2016-07-31,306.5083333333334
2016-08-01,304.2558333333333
2016-08-02,306.02083333333326
2016-08-03,302.8925
2016-08-04,304.53916666666663
2016-08-05,304.7604166666666
2016-08-06,306.2999999999999
2016-08-07,308.65125000000006
2016-08-08,309.08416666666676
2016-08-09,306.95004166666666
2016-08-10,305.12483333333336
2016-08-11,303.68833333333333
2016-08-12,306.27208333333334
2016-08-13,307.3329166666667
2016-08-14,307.96958333333333
2016-08-15,308.76750000000004
2016-08-16,309.1933333333333
2016-08-17,309.22583333333336
2016-08-18,307.9783333333334
2016-08-19,306.30499999999995
2016-08-20,305.2966666666666
2016-08-21,303.5229166666667
2016-08-22,303.9445833333333
2016-08-23,302.60916666666657
2016-08-24,303.93673572083327
2016-08-25,304.2104166666667
2016-08-26,304.9
2016-08-27,303.8125
2016-08-28,303.1920833333333
2016-08-29,304.9916666666666
2016-08-30,306.66458333333327
2016-08-31,306.92124999999993
2016-09-01,306.8828521499999
2016-09-02,306.225
2016-09-03,306.84666666666664
2016-09-04,304.6704166666667
2016-09-05,302.81
2016-09-06,304.28333333333336
2016-09-07,302.52625000000006
2016-09-08,300.8329166666667
2016-09-09,303.7320833333333
2016-09-10,305.3429166666666
2016-09-11,305.2583333333333
2016-09-12,305.1270833333333
2016-09-13,303.07291666666663
2016-09-14,302.78333333333336
2016-09-15,300.9216666666666
2016-09-16,299.935
2016-09-17,300.5620833333333
2016-09-18,301.61192316666666
2016-09-19,302.865
2016-09-20,302.5420905875
2016-09-21,301.61503461666666
2016-09-22,301.40490364166664
2016-09-23,298.7004166666667
2016-09-24,295.8333333333333
2016-09-25,299.69518104583335
2016-09-26,301.49916666666667
2016-09-27,298.4612636416667
2016-09-28,300.4025
2016-09-29,301.2808333333333
2016-09-30,300.97875000000005
2016-10-01,301.1983333333333
2016-10-02,298.54333333333335
2016-10-03,296.53
2016-10-04,294.30541666666676
2016-10-05,292.69616666666656
2016-10-06,293.06429166666663
2016-10-07,293.7054583333334
2016-10-08,298.6197405833333
2016-10-09,298.3748749999999
2016-10-10,297.30487499999987
2016-10-11,296.1580000000001
2016-10-12,295.81762499999996
2016-10-13,293.8709166666667
2016-10-14,293.271494975
2016-10-15,293.71766878750003
2016-10-16,293.97544056250007
2016-10-17,292.6588749999999
2016-10-18,293.0726666666667
2016-10-19,292.57213427916673
2016-10-20,295.3805123416667
2016-10-21,298.5460745875
2016-10-22,295.9825
2016-10-23,295.65341666666666
2016-10-24,296.66912499999995
2016-10-25,296.06891666666667
2016-10-26,295.1992083333333
2016-10-27,297.52204166666667
2016-10-28,298.6736666666667
2016-10-29,295.44245833333326
2016-10-30,295.3992083333333
2016-10-31,294.28983333333326
2016-11-01,292.3327083333333
2016-11-02,293.6516666666667
2016-11-03,296.3645833333333
2016-11-04,292.27083333333337
2016-11-05,293.57083333333327
2016-11-06,293.99083333333334
2016-11-07,294.4479166666667
2016-11-08,297.0220833333333
2016-11-09,297.8220833333333
2016-11-10,295.25791666666663
2016-11-11,294.81625
2016-11-12,294.5358333333333
2016-11-13,293.30791666666664
2016-11-14,293.3883333333333
2016-11-15,293.5204166666667
2016-11-16,292.55333333333334
2016-11-17,291.3999999999999
2016-11-18,287.9845833333333
2016-11-19,290.9591666666667
2016-11-20,292.78916666666663
2016-11-21,290.07083333333327
2016-11-22,286.9791666666667
2016-11-23,288.00499999999994
2016-11-24,288.79856530416663
2016-11-25,290.585
2016-11-26,291.4229166666666
2016-11-27,287.67458333333326
2016-11-28,283.37999999999994
2016-11-29,283.6295833333333
2016-11-30,282.50635173333336
2016-12-01,282.10458333333327
2016-12-02,283.31849716666665
2016-12-03,285.8304166666666
2016-12-04,286.19704582083335
2016-12-05,284.59693422916666
2016-12-06,284.5309869083333
2016-12-07,285.71742358333336
2016-12-08,284.4583333333333
2016-12-09,286.08416666666665
2016-12-10,286.66999999999996
2016-12-11,287.81749999999994
2016-12-12,287.9470833333333
2016-12-13,289.21541666666656
2016-12-14,288.5420833333333
2016-12-15,288.9574999999999
2016-12-16,290.6431841708333
2016-12-17,288.06049833333327
2016-12-18,281.25386334583334
2016-12-19,286.0101159125
2016-12-20,288.07666666666665
2016-12-21,289.6070833333333
2016-12-22,289.40083333333325
2016-12-23,286.80458333333326
2016-12-24,285.26124999999996
2016-12-25,280.70208333333335
2016-12-26,280.12499999999994
2016-12-27,283.7820833333334
2016-12-28,284.7025
2016-12-29,286.38416666666666
2016-12-30,289.7979166666666
2016-12-31,287.54249999999996
2017-01-01,286.0208333333333
2017-01-02,283.9916666666666
2017-01-03,283.1254166666667
2017-01-04,284.80583333333334
2017-01-05,285.13208333333336
2017-01-06,287.4316666666666
2017-01-07,283.84791666666655
2017-01-08,286.36625
2017-01-09,287.7504166666667
2017-01-10,286.04125000000005
2017-01-11,286.4670833333333
2017-01-12,285.2383333333333
2017-01-13,287.43666666666667
2017-01-14,287.7608333333333
2017-01-15,285.8529166666666
2017-01-16,285.09708333333333
2017-01-17,283.75041666666664
2017-01-18,284.4675
2017-01-19,284.1137499999999
2017-01-20,282.95708333333323
2017-01-21,284.35874999999993
2017-01-22,282.54374999999993
2017-01-23,285.6683333333333
2017-01-24,281.2719583333334
2017-01-25,279.008625
2017-01-26,280.3108333333334
2017-01-27,282.2995833333334
2017-01-28,282.36208333333326
2017-01-29,284.5891666666667
2017-01-30,287.6533333333333
2017-01-31,286.5920833333333
2017-02-01,286.03166666666664
2017-02-02,286.97875
2017-02-03,286.9312499999999
2017-02-04,286.77291666666656
2017-02-05,287.76250000000005
2017-02-06,288.68083333333334
2017-02-07,287.85708333333326
2017-02-08,289.65708333333333
2017-02-09,291.27624999999995
2017-02-10,292.47874999999993
2017-02-11,293.02083333333326
2017-02-12,292.06374999999997
2017-02-13,291.2930903999999
2017-02-14,287.6389396583333
2017-02-15,286.5223333333333
2017-02-16,285.588
2017-02-17,286.66024999999996
2017-02-18,286.6734583333334
2017-02-19,283.1399583333334
2017-02-20,284.918375
2017-02-21,286.06882855
2017-02-22,290.7054166666666
2017-02-23,288.0495833333333
2017-02-24,283.40083333333325
2017-02-25,283.08625000000006
2017-02-26,287.3495833333333
2017-02-27,286.22291666666655
2017-02-28,285.9220833333333
2017-03-01,285.7445833333333
2017-03-02,287.90333333333325
2017-03-03,291.0754166666666
2017-03-04,290.15583333333325
2017-03-05,290.49875
2017-03-06,287.5454166666666
2017-03-07,286.47458333333327
2017-03-08,289.6045833333333
2017-03-09,291.97625
2017-03-10,293.24125
2017-03-11,294.32041666666663
2017-03-12,295.03916666666663
2017-03-13,295.6018392083333
2017-03-14,296.3270833333333
2017-03-15,296.2739187333333
2017-03-16,295.92583333333334
2017-03-17,296.98875
2017-03-18,297.4966666666666
2017-03-19,297.6987499999999
2017-03-20,298.47124999999994
2017-03-21,297.8806431083333
2017-03-22,295.5608333333333
2017-03-23,290.3591666666667
2017-03-24,288.8545833333333
2017-03-25,291.4099999999999
2017-03-26,291.9166666666666
2017-03-27,292.70958333333334
2017-03-28,292.58625
2017-03-29,293.8270833333333
2017-03-30,294.2804166666666
2017-03-31,292.9316666666667
2017-04-01,287.7945833333333
2017-04-02,290.02791666666667
2017-04-03,294.00999999999993
2017-04-04,293.0112500000001
2017-04-05,293.2404166666666
2017-04-06,294.69989899166666
2017-04-07,296.4795493166666
2017-04-08,295.6283333333333
2017-04-09,293.86166666666657
2017-04-10,292.34625
2017-04-11,293.6475
2017-04-12,295.8908333333333
2017-04-13,296.85640437083333
2017-04-14,296.5525
2017-04-15,295.4995833333333
2017-04-16,295.92541666666665
2017-04-17,296.8683333333332
2017-04-18,297.9441666666666
2017-04-19,299.47874999999993
2017-04-20,297.2641666666666
2017-04-21,298.0370833333333
2017-04-22,298.7820833333332
2017-04-23,299.77124999999995
2017-04-24,300.5229166666666
2017-04-25,297.97625
2017-04-26,297.0245833333333
2017-04-27,298.83958333333334
2017-04-28,298.6324999999999
2017-04-29,293.0633333333332
2017-04-30,294.7075
2017-05-01,296.59
2017-05-02,298.8845833333333
2017-05-03,301.8579166666667
2017-05-04,303.11833333333334
2017-05-05,304.2608333333333
2017-05-06,304.7433333333333
2017-05-07,295.22083333333325
2017-05-08,292.40375
2017-05-09,291.33083333333326
2017-05-10,292.17375
2017-05-11,295.79041666666666
2017-05-12,300.50999999999993
2017-05-13,301.9016666666666
2017-05-14,300.34791666666666
2017-05-15,298.00624999999997
2017-05-16,293.6541666666666
2017-05-17,293.88708333333335
2017-05-18,296.8779166666667
2017-05-19,295.64708333333346
2017-05-20,298.0154166666667
2017-05-21,301.1858333333333
2017-05-22,302.9379166666667
2017-05-23,305.02000000000004
2017-05-24,304.69875
2017-05-25,305.35375000000005
2017-05-26,301.64416666666665
2017-05-27,300.37125
2017-05-28,301.83666666666664
2017-05-29,303.265
2017-05-30,303.78458333333333
2017-05-31,304.1195833333333
2017-06-01,303.44624999999996
2017-06-02,302.4208333333334
2017-06-03,305.0154166666667
2017-06-04,306.5220833333334
2017-06-05,307.3545833333333
2017-06-06,307.03124999999994
2017-06-07,306.08083333333326
2017-06-08,305.33875
2017-06-09,305.7049999999999
2017-06-10,305.01000000000005
2017-06-11,303.91666666666663
2017-06-12,301.28999999999996
2017-06-13,299.56958333333336
2017-06-14,301.2825
2017-06-15,303.52833333333336
2017-06-16,304.9941666666667
2017-06-17,306.75
2017-06-18,307.08916666666664
2017-06-19,309.64125000000007
2017-06-20,311.5199999999999
2017-06-21,312.05308333333323
2017-06-22,310.96916666666664
2017-06-23,309.4029166666666
2017-06-24,310.0195833333333
2017-06-25,312.1370833333333
2017-06-26,310.2987500000001
2017-06-27,309.65500000000003
2017-06-28,307.77624999999995
2017-06-29,307.35041666666666
2017-06-30,307.0416666666666
2017-07-01,307.60125
2017-07-02,308.1691680208333
2017-07-03,308.28041666666667
2017-07-04,308.8324999999999
2017-07-05,309.54
2017-07-06,309.9466666666666
2017-07-07,311.74333333333334
2017-07-08,313.1470833333333
2017-07-09,309.19
2017-07-10,308.83211659583327
2017-07-11,307.37583333333333
2017-07-12,307.69958333333335
2017-07-13,308.5533333333333
2017-07-14,308.70625
2017-07-15,308.5145833333333
2017-07-16,305.54875
2017-07-17,303.68291666666664
2017-07-18,304.99375000000003
2017-07-19,304.59583333333336
2017-07-20,306.03916666666663
2017-07-21,305.63000000000005
2017-07-22,306.36208333333326
2017-07-23,305.83458333333334
2017-07-24,300.97166666666664
2017-07-25,303.5841666666667
2017-07-26,306.41208333333327
2017-07-27,308.7083333333334
2017-07-28,306.95875
2017-07-29,305.65416666666664
2017-07-30,302.5541666666666
2017-07-31,307.0041666666666
2017-08-01,307.14500000000004
2017-08-02,305.2224999999999
2017-08-03,305.0129166666666
2017-08-04,303.16125
2017-08-05,306.6929166666667
2017-08-06,306.92875
2017-08-07,306.8691666666667
2017-08-08,307.09000000000003
2017-08-09,307.84916666666663
2017-08-10,308.74875
2017-08-11,306.3041666666667
2017-08-12,307.28291666666667
2017-08-13,303.6212500000001
2017-08-14,305.7966666666667
2017-08-15,305.7870833333333
2017-08-16,302.9431666666666
2017-08-17,304.52416666666664
2017-08-18,304.6520833333333
2017-08-19,305.7320833333334
2017-08-20,306.01416666666665
2017-08-21,305.8933333333334
2017-08-22,306.315
2017-08-23,307.9191666666667
2017-08-24,304.90791666666667
2017-08-25,306.99999999999994
2017-08-26,308.5958333333333
2017-08-27,308.80333333333334
2017-08-28,309.73958333333326
2017-08-29,309.29333333333335
2017-08-30,309.22041666666667
2017-08-31,308.7245833333334
2017-09-01,307.1858333333334
2017-09-02,307.06041666666664
2017-09-03,305.1666666666667
2017-09-04,304.95916666666665
2017-09-05,306.9025
2017-09-06,307.97583333333324
2017-09-07,306.75291666666664
2017-09-08,304.5695833333333
2017-09-09,303.2320833333333
2017-09-10,304.16791666666666
2017-09-11,307.7866666666667
2017-09-12,308.11583333333334
2017-09-13,308.09166666666664
2017-09-14,306.85583333333335
2017-09-15,303.01375
2017-09-16,301.5987499999999
2017-09-17,302.28333333333325
2017-09-18,301.42124999999993
2017-09-19,301.44583333333327
2017-09-20,301.81666666666666
2017-09-21,301.83699831249993
2017-09-22,300.24833333333333
2017-09-23,296.80666666666656
2017-09-24,295.58416666666665
2017-09-25,295.21958333333333
2017-09-26,295.8754166666666
2017-09-27,297.97124999999994
2017-09-28,298.1637509291667
2017-09-29,299.93833333333333
2017-09-30,300.5229166666666
2017-10-01,300.07541666666674
2017-10-02,299.9179166666666
2017-10-03,298.51500000000004
2017-10-04,300.09791666666666
2017-10-05,301.5404166666666
2017-10-06,300.19708333333335
2017-10-07,298.9883333333333
2017-10-08,297.19583333333327
2017-10-09,298.3612500000001
2017-10-10,297.6983333333333
2017-10-11,299.2525
2017-10-12,298.6933333333332
2017-10-13,298.32250000000005
2017-10-14,298.0671666666667
2017-10-15,298.61208333333326
2017-10-16,300.4033333333334
2017-10-17,301.02874999999995
2017-10-18,300.2533333333333
2017-10-19,300.9529166666667
2017-10-20,298.6308333333333
2017-10-21,295.51166666666666
2017-10-22,295.60833333333335
2017-10-23,297.6020833333333
2017-10-24,300.7079166666667
2017-10-25,300.9733333333333
2017-10-26,297.6304166666667
2017-10-27,296.9058333333333
2017-10-28,296.5720833333333
2017-10-29,296.62916666666666
2017-10-30,295.62875
2017-10-31,294.3233333333334
2017-11-01,293.7675
2017-11-02,294.1916666666667
2017-11-03,293.4933333333334
2017-11-04,295.17541666666665
2017-11-05,294.19125
2017-11-06,292.3245833333334
2017-11-07,294.27875
2017-11-08,294.4566185416666
2017-11-09,294.936912775
2017-11-10,293.76624999999996
2017-11-11,293.3866810208333
2017-11-12,292.7675
2017-11-13,294.89083333333326
2017-11-14,293.9208333333333
2017-11-15,292.75441004166663
2017-11-16,293.1504166666667
2017-11-17,293.22041666666667
2017-11-18,292.12624999999997
2017-11-19,290.5279166666666
2017-11-20,290.34374999999994
2017-11-21,290.0824999999999
2017-11-22,292.6308333333333
2017-11-23,293.9416666666666
2017-11-24,293.03375
2017-11-25,293.02000000000004
2017-11-26,292.88083333333327
2017-11-27,292.2145833333334
2017-11-28,290.28416666666664
2017-11-29,290.0066666666666
2017-11-30,297.15
